year,region,welfare_function,rho,eta,inequality_aversion,sufficiency_threshold,egality_strictness,physical_damage_per_capita,discount_factor,plotted_value,plotted_value_description,welfare_loss_damage_scalar,model_native_welfare_loss_note
2277,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.588138786025677,1.0,9.588138786025677,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2278,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.604195580284166,1.0,9.604195580284166,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2279,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.617081226002323,1.0,9.617081226002323,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2280,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.62388562991308,1.0,9.62388562991308,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2281,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.625266791381048,1.0,9.625266791381048,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2282,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.619861918119343,1.0,9.619861918119343,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2283,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.61114415212617,1.0,9.61114415212617,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2284,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.60476816236957,1.0,9.60476816236957,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2285,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.601493693410092,1.0,9.601493693410092,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2286,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.60295744120788,1.0,9.60295744120788,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2287,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.61336061079618,1.0,9.61336061079618,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2288,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.632310369713458,1.0,9.632310369713458,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2289,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.651452380466212,1.0,9.651452380466212,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2290,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.663908712830535,1.0,9.663908712830535,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2291,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.663699802341727,1.0,9.663699802341727,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2292,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.655822174988213,1.0,9.655822174988213,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2293,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.647908275148792,1.0,9.647908275148792,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2294,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.638230026448534,1.0,9.638230026448534,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2295,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.62919087520027,1.0,9.62919087520027,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2296,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.625085907412826,1.0,9.625085907412826,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2297,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.630863101580356,1.0,9.630863101580356,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2298,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.645119049650289,1.0,9.645119049650289,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2299,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.663194542847105,1.0,9.663194542847105,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2300,rjan57 / Japan & Pacific,Egalitarian,0.0,1.45,0.5,0.0,1.0,9.678257151921152,1.0,9.678257151921152,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2015,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.0,1.0,0.0,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2016,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.0,1.0,0.0,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2017,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.0,1.0,0.0,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2018,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,1.0086836715802105e-06,1.0,1.0086836715802105e-06,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2019,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.006268612545165623,1.0,0.006268612545165623,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2020,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.012405244089514666,1.0,0.012405244089514666,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2021,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.018868412157474295,1.0,0.018868412157474295,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2022,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.02565564309658419,1.0,0.02565564309658419,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2023,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.03330666139277572,1.0,0.03330666139277572,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2024,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.041404034540144796,1.0,0.041404034540144796,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2025,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.04958607945384667,1.0,0.04958607945384667,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2026,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.05752370916938063,1.0,0.05752370916938063,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2027,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.06476157813094173,1.0,0.06476157813094173,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2028,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.07129162766482976,1.0,0.07129162766482976,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2029,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.07743831863565147,1.0,0.07743831863565147,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2030,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.08368632585238356,1.0,0.08368632585238356,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2031,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.09066875449005968,1.0,0.09066875449005968,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2032,rsas / South Asia,Egalitarian,0.0,1.45,0.5,0.0,1.0,0.09784622387312601,1.0,0.09784622387312601,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-5484.682447190013,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
