year,region,welfare_function,rho,eta,inequality_aversion,sufficiency_threshold,egality_strictness,physical_damage_per_capita,discount_factor,plotted_value,plotted_value_description,welfare_loss_damage_scalar,model_native_welfare_loss_note
2068,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,0.6573876505118903,0.4542550465352495,0.29862165777497707,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2069,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,0.6856768030150053,0.44754191776871877,0.3068691113908595,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2070,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,0.714881930085908,0.4409279978016934,0.31521145809738954,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2071,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,0.7441334219052566,0.43441182049427923,0.32326035450050006,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2072,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,0.7722322373566968,0.42799194137367413,0.33050917445762856,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2073,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,0.7993348347098711,0.42166693731396476,0.3370530716404756,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2074,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,0.8264142102269523,0.41543540622065495,0.34332172313215564,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2075,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,0.8543784528092039,0.4092959667198571,0.3496936547871589,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2076,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,0.8836943534282149,0.403247257852076,0.35634732479929093,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2077,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,0.9136689489079836,0.3972879387705183,0.3629896534302788,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2078,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,0.9445443183468702,0.39141668844386046,0.36971040917579545,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2079,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,0.9766925545419223,0.3856322053634093,0.37664410377002344,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2080,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.01094386905359,0.37993320725459045,0.38409114652389514,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2081,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.0480016654401976,0.3743184307927,0.3922863388757109,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2082,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.0863314573151812,0.3687866313228572,0.40062451864331594,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2083,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.124769593216124,0.3633365825840958,0.40866994019365005,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2084,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.1628610625766733,0.35796707643753284,0.41626597487361466,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2085,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.2002960404810268,0.35267692259855454,0.4233167137640786,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2086,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.238219014112467,0.3474649483729602,0.430237705813006,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2087,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.2759328389208202,0.3423299983970051,0.43679008670245056,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2088,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.3134958222998945,0.3372709343812859,0.4430039632930009,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2089,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.352500559153559,0.3322866348584098,0.44941785944525375,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2090,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.393429598878162,0.3273759949343939,0.45617540130377165,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2091,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.4377897217786437,0.3225379260437378,0.46374171494948657,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2092,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.4855307888386187,0.31777135570811615,0.47205913271539507,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2093,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.53580275088205,0.3130752272986366,0.4808217953182692,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2094,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.5872850972369432,0.3084484998016125,0.4895957070001917,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2095,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.6378196208469546,0.30389014758779553,0.4977172463013684,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2096,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.688402084659633,0.29939916018502033,0.5055061662017317,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2097,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.7373586878334648,0.2949745420542072,0.5124765833275746,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2098,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.786126370258723,0.2906153123686771,0.5190756730226702,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2099,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.8359432021113606,0.2863205047967262,0.5256681844066428,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2100,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.8876922020266935,0.282089167287415,0.5324975213646568,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2101,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,1.9427228408067831,0.27792036185952224,0.5399222349097802,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2102,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.001835069849156,0.27381316439361797,0.5481287950695167,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2103,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.0649798635180168,0.26976666442720987,0.5570627298906105,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2104,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.1281761239412975,0.2657799649529161,0.5656265756347509,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
2105,rjan57 / Pacific Islands,Utilitarian,0.015,1.45,0.0,0.0,0.0,2.1896818531252222,0.26185218221962187,0.573372971607545,"physical_damage_per_capita multiplied by JUSTICE welfare_function.calculate_discount_rate; regional time-discounting visibility, not full welfare aggregation",-4144.312094162514,"scalar from welfare_function.calculate_welfare(physical_damage, welfare_loss=True)"
